cell_id,cell_y,cell_x
120_61,120,61
120_62,120,62
120_63,120,63
120_64,120,64
120_65,120,65
120_71,120,71
121_59,121,59
121_60,121,60
121_61,121,61
121_62,121,62
121_63,121,63
121_64,121,64
121_65,121,65
122_59,122,59
122_60,122,60
122_61,122,61
122_62,122,62
122_63,122,63
123_59,123,59
123_60,123,60
123_61,123,61
